Rank,Author,Score
1625,"Martin  Sola Departamento de Economía, Universidad Torcuato Di Tella, Buenos Aires, Argentina",18
1625,Michael Louis Mussa †,18
1625,"Paola  Giuliano Center for Global Management, Anderson Graduate School of Management, University of California-Los Angeles (UCLA), Los Angeles, California (USA)",18
1625,"Christopher John McDermott Motu: Economic & Public Policy Research, Wellington, New Zealand",18
1625,"Itzhak  Zilcha Eitan Berglas School of Economics, Tel Aviv University, Tel Aviv, Israel",18
1625,"Jianjun  Miao Department of Economics, Boston University, Boston, Massachusetts (USA)",18
1625,"Mehmet  Balcilar Ekonomi Bölümü, İşletme ve Ekonomi Fakültesi, Doğu Akdeniz Üniversitesi, Famagusta, Northern Cyprus",18
1625,"Bertil  Holmlund Nationalekonomiska Institutionen, Uppsala Universitet, Uppsala, Sweden",18
1625,"Motohiro  Yogo Department of Economics, Princeton University, Princeton, New Jersey (USA)",18
1625,"Rommert  Dekker Econometrisch Instituut, Faculteit der Economische Wetenschappen, Erasmus Universiteit Rotterdam, Rotterdam, Netherlands",18
1625,Raquel  Fernandez,18
1625,"Eleonora  Patacchini Istituto Einaudi per l'Economia e la Finanza (EIEF), Roma, Italy",18
1625,"Gabriel  Zucman Department of Economics, University of California-Berkeley, Berkeley, California (USA)",18
1625,Lloyd S. Shapley †,18
1625,"Daniela  Del Boca Collegio Carlo Alberto, Università degli Studi di Torino, Moncalieri, Italy",18
1625,"Muriel  Niederle Department of Economics, Stanford University, Stanford, California (USA)",18
1625,"Michael  Waterson Department of Economics, University of Warwick, Coventry, United Kingdom",18
1625,"Andreas  Lange Fachbereich Volkswirtschaftslehre, Universität Hamburg, Hamburg, Germany",18
1625,"Karl V. Lins Department of Finance, David Eccles School of Business, University of Utah, Salt Lake City, Utah (USA)",18
1625,Andrew Murray Weiss,18
1625,"Dennis R. Capozza Ross School of Business, University of Michigan, Ann Arbor, Michigan (USA)",18
1625,"Augustin Kwasi Fosu Institute of Statistical, Social and Economic Research (ISSER), University of Ghana, Legon, Ghana",18
1625,"Luis  Garicano IE Business School, Universidad IE, Madrid, Spain",18
1625,"Robert Andrew Margo Department of Economics, Boston University, Boston, Massachusetts (USA)",18
1625,"Raouf  Boucekkine Groupement de Recherche en Économie Quantitative d'Aix-Marseille (GREQAM), École d'Économie d'Aix-Marseille, Aix-Marseille Université, Marseille, France",18
1625,"E Philip Davis Department of Economics and Finance, Brunel University, Uxbridge, United KingdomNational Institute of Economic and Social Research (NIESR), London, United Kingdom",18
1625,"Pau  Rabanal Research Department, International Monetary Fund (IMF), Washington, District of Columbia (USA)",18
1625,"Nathan  Nunn Department of Economics, Harvard University, Cambridge, Massachusetts (USA)",18
1625,"T. D. Stanley Department of Economics, Business School, Deakin University, Melbourne, Australia",18
1625,"Toshihiro  Matsumura Institute of Social Science, University of Tokyo, Tokyo, Japan",18
1625,"Carmen  Pages Inter-American Development Bank, Washington, District of Columbia (USA)",18
1625,"Shunsuke  Managi Urban Institute, Kyushu University, Fukuoka, Japan",18
1625,"Jacques  Poot National Institute of Demographic and Economic Analysis, University of Waikato, Hamilton, New ZealandDepartment of Economics, Waikato Management School, University of Waikato, Hamilton, New Zealand",18
1625,"Lu  Zhang Department of Finance, Fisher College of Business, Ohio State University, Columbus, Ohio (USA)",18
1625,"Ramazan  Sari İşletme Bölümü, İktisadi ve İdari Bilimler Fakültesi, Orta Doğu Teknik Üniversitesi, Ankara, Turkey",18
1625,"Erzo F.P. Luttmer Economics Department, Dartmouth College, Hanover, New Hampshire (USA)",18
1625,"Sabina  Alkire Department of International Development (Queen Elizabeth House), Oxford University, Oxford, United Kingdom",18
1625,"Jean-Philippe  Platteau Centre de Recherche en Économie de Développement (CRED), Faculté des Sciences Économiques, Sociales et de Gestion (FSESG), Université de Namur, Namur, Belgium",18
1625,"Massimo  Tavoni RFF-CMCC European Institute on Economics and the Environment (EIEE), Milano, ItalyDipartimento di Ingegneria Gestionale, Politecnico di Milano, Milano, Italy",18
1625,"Refet S. Gurkaynak İktisat Bölümü, Bilkent Üniversitesi, Ankara, Turkey",18
1625,"Michael A. Clemens Center for Global Development (CGD), Washington, District of Columbia (USA)",18
1625,"Hugo A. Hopenhayn Department of Economics, University of California-Los Angeles (UCLA), Los Angeles, California (USA)",18
1625,Martin  Shubik †,18
1625,"Jean-Francois  Richard Department of Economics, University of Pittsburgh, Pittsburgh, Pennsylvania (USA)",18
1625,"Jeffrey L. Coles Department of Finance, David Eccles School of Business, University of Utah, Salt Lake City, Utah (USA)",18
1625,"Selahattin  Imrohoroglu Department of Finance and Business Economics, Marshall School of Business, University of Southern California, Los Angeles, California (USA)",18
1625,"Blake  Lebaron Department of Economics, International Business School, Brandeis University, Waltham, Massachusetts (USA)",18
1625,"Joaquin  Maudos Instituto Valenciano de Investigaciones Económicas (IVIE), Valencia, SpainDepartament d'Anàlisi Económica, Facultad de Economía, Universidad de València, València, Spain",18
1625,"Jesus T. Pastor Centro de Investigación Operativa (CIO), Universidad Miguel Hernández, Elche, Spain",18
1625,"Jose Antonio  Ocampo Banco de la Republica de Colombia, Bogotá, Colombia",18
1625,"John  Barron Department of Economics, Krannert School of Management, Purdue University, West Lafayette, Indiana (USA)",18
1625,"Roberto  Chang Department of Economics, Rutgers University-New Brunswick, New Brunswick, New Jersey (USA)",18
1625,"Avi  Goldfarb Rotman School of Management, University of Toronto, Toronto, Canada",18
1625,"Cecilia  Garcia-Penalosa Groupement de Recherche en Économie Quantitative d'Aix-Marseille (GREQAM), École d'Économie d'Aix-Marseille, Aix-Marseille Université, Marseille, France",18
1625,"Junsoo  Lee Department of Economics, Finance and Legal Studies, Culverhouse College of Business, University of Alabama-Tuscaloosa, Tuscaloosa, Alabama (USA)Culverhouse College of Business, University of Alabama-Tuscaloosa, Tuscaloosa, Alabama (USA)",18
1625,"Ottmar  Edenhofer Mercator Research Institute on Global Commons and Climate Change (MCC), Berlin, GermanyFakultät Wirtschaft und Management, Technische Universität Berlin, Berlin, Germany",18
1625,"Adriana  Lleras-Muney Department of Economics, University of California-Los Angeles (UCLA), Los Angeles, California (USA)",18
1625,"Stefan  Homburg Wirtschaftswissenschaftliche Fakultät, Leibniz Universität Hannover, Hannover, Germany",18
1625,"Peter  Borm Departement Econometrie & Operations Research, School of Economics and Management, Universiteit van Tilburg, Tilburg, Netherlands",18
1625,"James  Albrecht Economics Department, Georgetown University, Washington, District of Columbia (USA)",18
1625,"Jonathan  Heathcote Federal Reserve Bank of Minneapolis, Minneapolis, Minnesota (USA)",18
1625,"Naci H. Mocan Department of Economics, Ourso College of Business, Louisiana State University, Baton Rouge, Louisiana (USA)",18
1625,"Nina  Smith Institut for Økonomi, Aarhus Universitet, Aarhus, Denmark",18
1625,"Paul S. Willen Economic Research, Federal Reserve Bank of Boston, Boston, Massachusetts (USA)",18
1625,"James Jinwoo Choi School of Management, Yale University, New Haven, Connecticut (USA)",18
1625,Joffre Dan Swait Jr.,18
1625,"Silvana  Tenreyro Economics Department, London School of Economics (LSE), London, United KingdomMonetary Policy Committee (MPC), Bank of England, London, United Kingdom",18
1625,"Susan M. Wachter Real Estate Department, Wharton School of Business, University of Pennsylvania, Philadelphia, Pennsylvania (USA)",18
1625,"Per G. Fredriksson Economics Department, University of Louisville, Louisville, Kentucky (USA)",18
1625,"Christian  Keuschnigg School of Economics and Political Science, Universität St. Gallen, Sankt Gallen, SwitzerlandForschungsgemeinschaft für Nationalökonomie, School of Economics and Political Science, Universität St. Gallen, Sankt Gallen, Switzerland",18
1625,"Stephan  Meier Graduate School of Business, Columbia University, New York City, New York (USA)",18
1625,"Shaohua  Chen Economics Research, World Bank Group, Washington, District of Columbia (USA)",18
1625,"David  Besanko Kellogg Graduate School of Management, Northwestern University, Evanston, Illinois (USA)",18
1625,"Joel  Sobel Department of Economics, University of California-San Diego (UCSD), La Jolla, California (USA)",18
1625,"Stephen Ross Yeaple National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)Department of Economics, Pennsylvania State University, State College, Pennsylvania (USA)",18
1625,"Andrew Alan Samwick Economics Department, Dartmouth College, Hanover, New Hampshire (USA)",18
1625,"Nicholas  Crafts Department of Economics, University of Warwick, Coventry, United Kingdom",18
1625,"Sweder  van Wijnbergen Faculteit Economie en Bedrijfskunde, Universiteit van Amsterdam, Amsterdam, NetherlandsTinbergen Instituut, Amsterdam, Netherlands",18
1625,"Julian  Messina Research Department, Inter-American Development Bank, Washington, District of Columbia (USA)",18
1625,"Gary D. Hansen Department of Economics, University of California-Los Angeles (UCLA), Los Angeles, California (USA)",18
1625,"Kevin  Milligan Vancouver School of Economics, University of British Columbia, Vancouver, Canada",18
1625,"Danny  Quah Economics Department, London School of Economics (LSE), London, United Kingdom",18
1625,"Zhigang  Tao Faculty of Business and Economics, University of Hong Kong, Pokfulam, Hong Kong",18
1625,"Jurgen A. Doornik Department of Economics, Oxford University, Oxford, United Kingdom",18
1625,"Michael  Storper London School of Economics (LSE), London, United Kingdom",18
1625,"Raffaele  Paci Centro Ricerche Nord Sud (CRENoS), Italy",18
1625,"Christopher  Otrok Economics Department, University of Missouri, Columbia, Missouri (USA)",18
1625,"Laura  Veldkamp Finance and Economics Department, Graduate School of Business, Columbia University, New York City, New York (USA)",18
1625,"Patrick M. Kline Department of Economics, University of California-Berkeley, Berkeley, California (USA)",18
1625,"Paula E. Stephan Department of Economics, Andrew Young School of Policy Studies, Georgia State University, Atlanta, Georgia (USA)",18
1625,"Christian  Hansen Booth School of Business, University of Chicago, Chicago, Illinois (USA)",18
1625,"Odd Rune  Straume Escola de Economia e Gestão, Universidade do Minho, Braga, PortugalNúcleo de Investigação em Políticas Económicas e Empresariais (NIPE), Escola de Economia e Gestão, Universidade do Minho, Braga, Portugal",18
1625,"Paul C. Winters International Fund for Agricultural Development (IFAD), United Nations, Roma, Italy",18
1625,"Bhashkar  Mazumder Federal Reserve Bank of Chicago, Chicago, Illinois (USA)",18
1625,"Benjamin  Klein Department of Economics, University of California-Los Angeles (UCLA), Los Angeles, California (USA)",18
1625,"Gordon M. Phillips Tuck School of Business, Dartmouth College, Hanover, New Hampshire (USA)",18
1625,"Jeffrey B. Liebman Kennedy School of Government, Harvard University, Cambridge, Massachusetts (USA)",18
1625,"Ashok K. Mishra W.P. Carey School of Business, Arizona State University, Tempe, Arizona (USA)Morrison School of Agribusiness & Resource Management, Arizona State University Polytechnic, Mesa, Arizona (USA)",18
1625,"Peter Joseph Kuhn Department of Economics, University of California-Santa Barbara (UCSB), Santa Barbara, California (USA)",18
1625,"Dennis Tao Yang Darden School of Business, University of Virginia, Charlottesville, Virginia (USA)",18
1625,"Rangan  Gupta Department of Economics, Faculty of Economic and Management Sciences, University of Pretoria, Pretoria, South Africa",18
1625,"Andrea  Brandolini Banca d'Italia, Roma, Italy",18
1625,"Timothy Guy Conley Department of Economics, University of Western Ontario, London, Canada",18
1625,"B  Ravikumar Research Division, Federal Reserve Bank of St. Louis, St. Louis, Missouri (USA)",18
1625,"Mikhail  Golosov Department of Economics, University of Chicago, Chicago, Illinois (USA)",18
1625,"Maria L. Loureiro Departamento de Fundamentos da Análise Económica, Facultade de Ciencias Económicas e Empresariais, Universidade de Santiago de Compostela, Santiago de Compostela, Spain",18
1625,"Paul  Bergin Economics Department, University of California-Davis, Davis, California (USA)",18
1625,"Ilan  Noy School of Economics and Finance, Wellington School of Business and Government, Victoria University of Wellington, Wellington, New Zealand",18
1625,"Federico  Sturzenegger Departamento de Economía, Universidad de San Andrés, Buenos Aires, Argentina",18
1625,"Francesco  Lissoni Groupe de Recherche en Économie Théorique et Appliquée (GREThA), Université de Bordeaux, Bordeaux, France",18
1625,"Christiane  Baumeister Department of Economics, University of Notre Dame, South Bend, Indiana (USA)",18
1625,"Rajneesh  Narula Henley Business School, University of Reading, Reading, United Kingdom",18
1625,Raymond J.G.M. Florax †,18
1625,"Stein Terje Holden School of Economics and Business, Norges miljø- og biovitenskapelig universitet, Ås, Norway",18
1625,Nathan  Rosenberg †,18
1625,"Andrea  Prat Finance and Economics Department, Graduate School of Business, Columbia University, New York City, New York (USA)Department of Economics, School of Arts and Sciences, Columbia University, New York City, New York (USA)",18
1625,"Cristiano  Antonelli Dipartimento di Economia e Statistica ""Cognetti de Martiis"", Università degli Studi di Torino, Torino, ItalyCollegio Carlo Alberto, Università degli Studi di Torino, Moncalieri, Italy",18
1625,"Robert E. Forsythe School of Business Administration, Wayne State University, Detroit, Michigan (USA)",18
1625,"Kevin J. Murphy Department of Finance and Business Economics, Marshall School of Business, University of Southern California, Los Angeles, California (USA)",18
1625,"Joseph E. Gagnon Peter G. Peterson Institute for International Economics (IIE), Washington, District of Columbia (USA)",18
1625,"Hugh  Gravelle Centre for Health Economics, Department of Economics and Related Studies, University of York, York, United Kingdom",18
1625,Kajal  Lahiri,18
1625,"Takeo  Hoshi Faculty of Economics, University of Tokyo, Tokyo, Japan",18
1625,"Bruce A. McCarl Department of Agricultural Economics, Texas A&M University, College Station, Texas (USA)",18
1625,"Simone  Manganelli European Central Bank, Frankfurt am Main, Germany",18
1625,"Anke  Hoeffler Centre for the Study of African Economies (CSAE), Department of Economics, Oxford University, Oxford, United Kingdom",18
1625,"John O. Ledyard Division of Social Sciences, California Institute of Technology, Pasadena, California (USA)",18
1625,"Henrik  Horn Institutet för Näringslivsforskning (IFN), Stockholm, Sweden",18
1625,"Yongheng  Deng Department of Real Estate and Urban Land Economics, School of Business, University of Wisconsin-Madison, Madison, Wisconsin (USA)",18
1625,"Andrew  Filardo Bank for International Settlements (BIS), Basel, Switzerland",18
1625,"Rob  Alessie Vakgroep Econometrie, Faculteit Economie en Bedrijfskunde, Rijksuniversiteit Groningen, Groningen, Netherlands",18
1625,"Edward C. Norton Economics Department, University of Michigan, Ann Arbor, Michigan (USA)",18
1625,"Andrew George Haldane Bank of England, London, United Kingdom",18
1625,"Jesus  Crespo Cuaresma Institut für Makroökonomie, Department Volkswirtschaft, WU Wirtschaftsuniversität Wien, Wien, Austria",18
1625,"Jorg  Breitung Institut für Ökonometrie und OR, Rheinische Friedrich-Wilhelms-Universität Bonn, Bonn, Germany",18
1625,"Aviral Kumar Tiwari Rajagiri Business School, Kochi, India",18
1625,"Matthew  Neidell Department of Health Policy and Management, Mailman School of Public Health, Columbia University, New York City, New York (USA)",18
1625,"Rebecca M. Henderson Sloan School of Management, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)",18
1625,"Klaus  Abbink Department of Economics, Monash Business School, Monash University, Melbourne, Australia",18
1625,"Jarrad  Harford Michael G. Foster School of Business, University of Washington, Seattle, Washington (USA)",18
1625,"Bob  Chirinko Department of Finance, College of Business Administration, University of Illinois at Chicago, Chicago, Illinois (USA)CESifo, München, Germany",18
1625,"Nicholas William Minot International Food Policy Research Institute (IFPRI), Washington, District of Columbia (USA)",18
1625,"Ariel  Dinar Water Science and Policy Center, University of California-Riverside, Riverside, California (USA)",18
1625,"Gerhard  Glomm Department of Economics, Indiana University, Bloomington, Indiana (USA)",18
1625,"Arvind  Panagariya School of International and Public Affairs (SIPA), Columbia University, New York City, New York (USA)",18
1625,"Larry H. P. Lang Department of Finance, Faculty of Business Administration, Chinese University of Hong Kong, Shatin, Hong Kong",18
1625,"Madhu  Khanna Department of Agricultural and Consumer Economics, University of Illinois at Urbana-Champaign, Urbana-Champaign, Illinois (USA)",18
1625,"Ruut  Veenhoven Erasmus Happiness Economics Research Organization (EHERO), Erasmus Universiteit Rotterdam, Rotterdam, Netherlands",18
1625,"Paul J Ferraro Carey Business School, Johns Hopkins University, Baltimore, Maryland (USA)Department of Geography and Environmental Engineering, Johns Hopkins University, Baltimore, Maryland (USA)",18
1625,"Robin  Burgess Economics Department, London School of Economics (LSE), London, United Kingdom",18
1625,Rosario Nunzio Mantegna,18
1625,"Francisco J. Ruge-Murcia Department of Economics, McGill University, Montréal, Canada",18
1625,"Charles D. Kolstad Stanford Institute for Economic Policy Research (SIEPR), Stanford University, Stanford, California (USA)",18
1625,"Jean-Francois  Hennart https://www.tilburguniversity.edu/research/economics-and-management/graduate-school, School of Economics and Management, Universiteit van Tilburg, Tilburg, NetherlandsLee Kong Chian School of Business, Singapore Management University, Singapore, Singapore",18
1625,"Maurice David Kugler Schar School of Policy and Government, George Mason University, Arlington, Virginia (USA)",18
1625,"Karl  Whelan School of Economics, University College Dublin, Dublin, Ireland",18
1625,Ronald H. Coase †,18
1625,"Hanan  Jacoby Economics Research, World Bank Group, Washington, District of Columbia (USA)",18
1625,"Engelbert  Stockhammer Department of European and International Studies, King's College London, London, United Kingdom",18
1625,"Heinz  Welsch Institut für Volkswirtschaftslehre, Carl von Ossietzky Universität Oldenburg, Oldenburg, Germany",18
1625,"Mathias  Thoenig Faculté des Hautes Études Commerciales (HEC), Université de Lausanne, Lausanne, Switzerland",18
1625,"Arye L. Hillman Department of Economics, Bar Ilan University, Ramat-Gan, Israel",18
1625,"Harvey E. Lapan Department of Economics, Iowa State University, Ames, Iowa (USA)",18
1625,"Charles  Brown Economics Department, University of Michigan, Ann Arbor, Michigan (USA)",18
1625,"Neil  Gandal Eitan Berglas School of Economics, Tel Aviv University, Tel Aviv, Israel",18
1625,"David C Wheelock Research Division, Federal Reserve Bank of St. Louis, St. Louis, Missouri (USA)",18
1625,"Vijay  Krishna Department of Economics, Pennsylvania State University, State College, Pennsylvania (USA)",18
1625,"Leigh S Tesfatsion Department of Economics, Iowa State University, Ames, Iowa (USA)",18
1851,"Rodolfo M. Nayga Jr.Department of Agricultural Economics and Agribusiness, University of Arkansas, Fayetteville, Arkansas (USA)",17
1851,"Charles L. Evans Federal Reserve Bank of Chicago, Chicago, Illinois (USA)",17
1851,Olli  Tahvonen,17
1851,"Giulio  Bottazzi Laboratory of Economics and Management (LEM), Scuola Superiore Sant'Anna, Pisa, Italy",17
1851,Robert H. Rasche †,17
1851,"Paul V. Preckel Department of Agricultural Economics, Purdue University, West Lafayette, Indiana (USA)",17
1851,"John  Hagedoorn United Nations University-Maastricht Economic Research Institute of Innovation and Technology (UNU-MERIT), Maastricht, Netherlands",17
1851,"Rosa Liliana Matzkin Department of Economics, University of California-Los Angeles (UCLA), Los Angeles, California (USA)",17
1851,"Elias  Papaioannou Department of Economics, London Business School (LBS), London, United Kingdom",17
1851,"Anastasios  Xepapadeas Dipartimento di Scienze Economiche, Alma Mater Studiorum - Università di Bologna, Bologna, ItalyDepartment of International and European Economic Studies, Athens University of Economics and Business (AUEB), Athens, Greece",17
1851,"Albert  Park Department of Economics, Business School, Hong Kong University of Science and Technology (HKUST), Kowloon, Hong Kong",17
1851,"Almas  Heshmati Nationalekonomi, Internationella Handelshögskolan, Jönköping Universitet, Jönköping, Sweden",17
1851,"Pedro  Santa-Clara School of Business and Economics, Universidade Nova de Lisboa, Lisboa, Portugal",17
1851,"Julian  di Giovanni Research and Statistics Group, Federal Reserve Bank of New York, New York City, New York (USA)",17
1851,"Alain Jacques Chateauneuf Institut de Préparation à l'Administration et à la Gestion (IPAG), Paris, FranceParis School of Economics, Paris, France",17
1851,Gebhard  Kirchgassner †,17
1851,"Helmut  Bester Fachbereich Wirtschaftswissenschaft, Freie Universität Berlin, Berlin, Germany",17
1851,"Geir B. Asheim Økonomisk institutt, Universitetet i Oslo, Oslo, Norway",17
1851,"Pietro  Garibaldi Dipartimento di Scienze Economico-Sociali e Matematico-Statistiche, Università degli Studi di Torino, Torino, ItalyCollegio Carlo Alberto, Università degli Studi di Torino, Moncalieri, Italy",17
1851,"Bernard M.S. van Praag Faculteit Economie en Bedrijfskunde, Universiteit van Amsterdam, Amsterdam, NetherlandsSchooling, Labor Market and Economic Development (SCHOLAR), Faculteit Economie en Bedrijfskunde, Universiteit van Amsterdam, Amsterdam, Netherlands",17
1851,"Jos  van Ommeren School of Business and Economics, Vrije Universiteit Amsterdam, Amsterdam, NetherlandsTinbergen Instituut, Amsterdam, Netherlands",17
1851,"Keith  Kuester Bonn Graduate School of Economics, Wirtschaftswissenschaftlicher Fachbereich, Rheinische Friedrich-Wilhelms-Universität Bonn, Bonn, Germany",17
1851,"Abigail Margaret Barr Centre for Decision Research and Experimental Economics (CeDEx), School of Economics, University of Nottingham, Nottingham, United Kingdom",17
1851,"Brian Davern Wright Department of Agricultural and Resource Economics, University of California-Berkeley, Berkeley, California (USA)",17
1851,"Robert John Vigfusson Federal Reserve Board (Board of Governors of the Federal Reserve System), Washington, District of Columbia (USA)",17
1851,"Dov  Samet Coller School of Management, Tel Aviv University, Tel Aviv, Israel",17
1851,"David Gerald Tarr Economics Research, World Bank Group, Washington, District of Columbia (USA)",17
1851,"Scott E. Atkinson Department of Economics, Terry College of Business, University of Georgia, Athens, Georgia (USA)",17
1851,"Brent W. Ambrose Smeal College of Business Administration, Pennsylvania State University, State College, Pennsylvania (USA)",17
1851,"Jan Willem  Gunning Afdeling Ontwikkelings Economie, School of Business and Economics, Vrije Universiteit Amsterdam, Amsterdam, Netherlands",17
1851,"Takatoshi  Tabuchi Faculty of Global Management, Chuo University, Tokyo, Japan",17
1851,Robert W. Hahn,17
1851,"Rene  Garcia Département de Sciences Économiques, Université de Montréal, Montréal, Canada",17
1851,"Marianne Elizabeth Page Economics Department, University of California-Davis, Davis, California (USA)",17
1851,"Gianni  De Fraja School of Economics, University of Nottingham, Nottingham, United Kingdom",17
1851,"Douglas  Almond Department of Economics, School of Arts and Sciences, Columbia University, New York City, New York (USA)",17
1851,"Joan  Esteban Institut d'Anàlisi Econòmica CSIC (IAE-CSIC), Barcelona Graduate School of Economics (Barcelona GSE), Barcelona, Spain",17
1851,"Romain  Ranciere Department of Economics, University of Southern California, Los Angeles, California (USA)",17
1851,"Peter  Kooreman https://www.tilburguniversity.edu/research/economics-and-management/graduate-school, School of Economics and Management, Universiteit van Tilburg, Tilburg, Netherlands",17
1851,"Robert  Inklaar Groningen Growth and Development Centre (GGDC), Faculteit Economie en Bedrijfskunde, Rijksuniversiteit Groningen, Groningen, Netherlands",17
1851,"Francis John Teal Centre for the Study of African Economies (CSAE), Department of Economics, Oxford University, Oxford, United Kingdom",17
1851,"Faruk  Gul Department of Economics, Princeton University, Princeton, New Jersey (USA)",17
1851,Gary  Chamberlain †,17
1851,"Behzad T. Diba Economics Department, Georgetown University, Washington, District of Columbia (USA)",17
1851,"Thierry  Foucault Départment de Finance et Économie, HEC Paris (École des Hautes Études Commerciales), Jouy-en-Josas, France",17
1851,"Yongmiao  Hong Department of Economics, Cornell University, Ithaca, New York (USA)",17
1851,"Geert  Ridder Department of Economics, University of Southern California, Los Angeles, California (USA)",17
1851,"James B. Ang Division of Economics, Nanyang Technological University, Singapore, Singapore",17
1851,"Cedric  Tille International Economics Section, The Graduate Institute of International and Development Studies, Genève, Switzerland",17
1851,"Bas  van der Klaauw School of Business and Economics, Vrije Universiteit Amsterdam, Amsterdam, Netherlands",17
1851,"James K. Hammitt Department of Health Policy and Management, Harvard T. H. Chan School of Public Health, Harvard University, Cambridge, Massachusetts (USA)Toulouse School of Economics (TSE), Toulouse, France",17
1851,"Brian R. Copeland Vancouver School of Economics, University of British Columbia, Vancouver, Canada",17
1851,"Dabo  Guan Department of Land Economy, University of Cambridge, Cambridge, United Kingdom",17
1851,"Dominique  van de Walle Economics Research, World Bank Group, Washington, District of Columbia (USA)",17
1851,"Pierpaolo  Battigalli Innocenzo Gasparini Institute for Economic Research (IGIER), Università Commerciale Luigi Bocconi, Milano, Italy",17
1851,"Andrew Charles Worthington Department of Accounting, Finance and Economics, Griffith Business School, Griffith University, Brisbane, AustraliaGriffith Business School, Griffith University, Brisbane, Australia",17
1851,"Saul  Lach Department of Economics, Hebrew University of Jerusalem, Jerusalem, Israel",17
1851,"Michael J. Grubb Institute for Sustainable Resources, University College London (UCL), London, United Kingdom",17
1851,"Michael  Melvin Rady School of Management, University of California-San Diego (UCSD), La Jolla, California (USA)",17
1851,Alfred  Kleinknecht,17
1851,Robert William Fogel †,17
1851,"John Karl Scholz Economics Department, University of Wisconsin-Madison, Madison, Wisconsin (USA)",17
1851,"Matthew Jason Kotchen National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",17
1851,"Kathryn  Shaw Graduate School of Business, Stanford University, Stanford, California (USA)",17
1851,"Raj  Aggarwal Department of Finance, College of Business Administration, University of Akron, Akron, Ohio (USA)College of Business Administration, Kent State University, Kent, Ohio (USA)",17
1851,John Forrest Kain †,17
1851,"Julie  Le Gallo Centre d'Économie et Sociologie appliquées à l'Agriculture et aux Espaces Ruraux (CESAER), Département ECOSOCIO - Économie et Sciences Sociales pour l'Agriculture, l'Alimentation et l'Environnement (SAE2), Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement (INRAE), Dijon, France",17
1851,"Thomas  Stratmann Economics Department, George Mason University, Fairfax, Virginia (USA)",17
1851,"Rolf  Aaberge Statistisk Sentralbyrå, Government of Norway, Oslo, Norway",17
1851,"James R. Barth Department of Finance, College of Business, Auburn University, Auburn, Alabama (USA)",17
1851,"Bernard  Fortin Département d'Économique, Université Laval, Québec, Canada",17
1851,"Markus Bruno Jantti Institutet för Social Forskning (SOFI), Stockholms Universitet, Stockholm, Sweden",17
1851,"Fatih  Guvenen Department of Economics, University of Minnesota, Minneapolis, Minnesota (USA)",17
1851,"Nicolai  Foss Copenhagen Business School, København, Denmark",17
1851,"Jan  Boone https://www.tilburguniversity.edu/research/economics-and-management/graduate-school, School of Economics and Management, Universiteit van Tilburg, Tilburg, Netherlands",17
1851,"Adam B. Ashcraft Research and Statistics Group, Federal Reserve Bank of New York, New York City, New York (USA)",17
1851,"Bertrand  Candelon Center for Operations Research and Econometrics (CORE), Louvain Institute of data Analysis and Modelling in Economics and Statistics (LIDAM), Université Catholique de Louvain, Louvain-la-Neuve, Belgium",17
1851,"Victor R. Fuchs Department of Economics, Stanford University, Stanford, California (USA)",17
1851,"Ravi  Bansal Finance Area, Fuqua School of Business, Duke University, Durham, North Carolina (USA)",17
1851,"Ulrich  Schmidt Institut für Volkswirtschaftslehre, Christian-Albrechts-Universität Kiel, Kiel, GermanyInstitut für Weltwirtschaft (IfW), Kiel, Germany",17
1851,"Daniel  Houser Interdisciplinary Center for Economic Science (ICES), Economics Department, George Mason University, Arlington, Virginia (USA)",17
1851,"Gerald A. Carlino Federal Reserve Bank of Philadelphia, Philadelphia, Pennsylvania (USA)",17
1851,"David Jacob Cooper Department of Economics, Florida State University, Tallahassee, Florida (USA)",17
1851,"Sushanta K. Mallick School of Business and Management, Queen Mary University of London, London, United Kingdom",17
1851,"Matthew T. Holt Department of Agricultural and Applied Economics, Virginia Polytechnic Institute and State University (Virginia Tech), Blacksburg, Virginia (USA)",17
1851,"Annette  Vissing-Jorgensen Walter A. Haas School of Business, University of California-Berkeley, Berkeley, California (USA)",17
1851,"Francois  Rycx Département d'Économie Appliquée (DULBEA), Solvay Brussels School of Economics and Management, Université Libre de Bruxelles, Bruxelles, BelgiumCentre Emile Bernheim, Solvay Brussels School of Economics and Management, Université Libre de Bruxelles, Bruxelles, Belgium",17
1851,"Dennis C. Mueller Institut für Volkswirtschaftslehre, Fakultät für Wirtschaftswissenschaften, Universität Wien, Wien, Austria",17
1851,"Ramon E. Lopez Departamento de Economía, Facultad de Economía y Negocios, Universidad de Chile, Santiago, Chile",17
1851,"Klaus  Gugler WU Wirtschaftsuniversität Wien, Wien, Austria",17
1851,"Simon  Luechinger Wirtschaftswissenschaftliche Fakultät, Universität Luzern, Luzern, Switzerland",17
1851,"Keith H. Coble Department of Agricultural Economics, Mississippi State University, Starkville, Mississippi (USA)",17
1851,"Richard J. Smith Faculty of Economics, University of Cambridge, Cambridge, United Kingdom",17
1851,"Massimo  Guidolin Dipartimento di Finanza, Università Commerciale Luigi Bocconi, Milano, Italy",17
