Rank,Author,Score
1706,"John  Vickers Department of Economics, Oxford University, Oxford, United Kingdom",992
1706,"Francine  Blau Department of Economics, Cornell University, Ithaca, New York (USA)",992
1706,"Joanna  Tyrowicz Group for Research in Applied Economics (GRAPE), Warszawa, Poland",992
1711,Peter F. Christoffersen †,991
1711,"Tobias  Kitlinski RWI - Leibniz-Institut für Wirtschaftsforschung, Essen, Germany",991
1711,"Kevin  Stiroh Federal Reserve Bank of New York, New York City, New York (USA)",991
1714,"Leora F. Klapper Economics Research, World Bank Group, Washington, District of Columbia (USA)",990
1714,"Anne Kathrin  Funk KOF Swiss Economic Institute, Department of Management, Technology and Economics (D-MTEC), Eidgenössische Technische Hochschule Zürich (ETHZ), Zürich, SwitzerlandInternational Economics Section, The Graduate Institute of International and Development Studies, Genève, Switzerland",990
1714,"Fabiano  Schivardi Istituto Einaudi per l'Economia e la Finanza (EIEF), Roma, ItalyDipartimento di Economia e Finanza (DEF), Libera Università Internazionale degli Studi Sociali Guido Carli (LUISS), Roma, Italy",990
1717,"Herve  Stolowy HEC Paris (École des Hautes Études Commerciales), Jouy-en-Josas, France",989
1717,"Sandro  Montresor Social Science, Gran Sasso Science Institute (GSSI), L'Aquila, Italy",989
1717,"Joshua  Graff Zivin Graduate School of International Relations and Pacific Studies, University of California-San Diego (UCSD), La Jolla, California (USA)",989
1717,"Randolph  Sloof Tinbergen Instituut, Amsterdam, NetherlandsAmsterdam School of Economics, Faculteit Economie en Bedrijfskunde, Universiteit van Amsterdam, Amsterdam, Netherlands",989
1717,"Jean-Paul  Fitoussi Department of Economics, Sciences économiques, Sciences Po, Paris, France",989
1722,"Michael  Hanemann Department of Economics, W.P. Carey School of Business, Arizona State University, Tempe, Arizona (USA)",988
1722,"Jean-Francois  Laslier Paris School of Economics, Paris, France",988
1724,"Thierry  Foucault Départment de Finance et Économie, HEC Paris (École des Hautes Études Commerciales), Jouy-en-Josas, France",987
1724,"Helder Ferreira de Mendonca Ciências Econômicas, Universidade Federal Fluminense, Niterói, Brazil",987
1724,"Thomas  Gries Center for International Economics, Department Volkswirtschaftslehre, Fachbereich für Wirtschaftswissenschaften, Universität Paderborn, Paderborn, Germany",987
1724,"Oz  Shy Economic Research Department, Federal Reserve Bank of Atlanta, Atlanta, Georgia (USA)",987
1728,"Eytan  Sheshinski Department of Economics, Hebrew University of Jerusalem, Jerusalem, Israel",986
1729,"Simon C. Parker Ivey School of Business, University of Western Ontario, London, Canada",985
1729,"Martin  Paldam School of Economics and Management, Institut for Økonomi, Aarhus Universitet, Aarhus, Denmark",985
1729,"Vincent P. Crawford Department of Economics, Oxford University, Oxford, United Kingdom",985
1729,"Rolf  Sternberg Institut für Wirtschafts- und Kulturgeographie, Leibniz Universität Hannover, Hannover, Germany",985
1729,"Gabriel  Rodriguez Departamento de Economía, Pontificia Universidad Católica del Perú, Lima, Peru",985
1729,"Jorn  Rattso Institutt for Samfunnsøkonomi, Norges teknisk-naturvitenskaplige universitet (NTNU), Trondheim, Norway",985
1729,"Jin-Tan  Liu Department of Economics, National Taiwan University, Taipei, Taiwan",985
1729,"Kenneth D. West Economics Department, University of Wisconsin-Madison, Madison, Wisconsin (USA)",985
1737,"Germa  Bel Institut de Recerca en Economia Aplicada (IREA), Facultat d'Economia i Empresa, Universitat de Barcelona, Barcelona, Spain",984
1737,"Uri  Gneezy Department of Economics, University of California-San Diego (UCSD), La Jolla, California (USA)Rady School of Management, University of California-San Diego (UCSD), La Jolla, California (USA)",984
1737,"Larry D. Wall Economic Research Department, Federal Reserve Bank of Atlanta, Atlanta, Georgia (USA)",984
1737,"Faiz  Gallouj Centre Lillois d'Études et de Recherches Économiques et Sociologiques (CLERSE), Faculty of Economics and Social Sciences, Université de Lille, Lille, France",984
1737,"Amine  Tarazi Laboratoire d'Analyse et de Prospective Économique (LAPE), Faculté de Droit et des Sciences Économiques, Université de Limoges, Limoges, France",984
1742,"Yoram  Weiss Foerder Institute for Economic Research, Eitan Berglas School of Economics, Tel Aviv University, Tel Aviv, Israel",983
1742,"Patrick  Bolton Finance and Economics Department, Graduate School of Business, Columbia University, New York City, New York (USA)",983
1742,"Mark  Skidmore Department of Agricultural, Food and Resource Economics, College of Agriculture and Natural Resources, Michigan State University, East Lansing, Michigan (USA)",983
1742,"Franz  Sinabell Österreichisches Institut für Wirtschaftsforschung (WIFO), Wien, Austria",983
1746,"Solomon William Polachek Department of Economics, State University of New York-Binghamton (SUNY), Binghamton, New York (USA)",982
1746,"John  Foster Energy Economics and Management Group, School of Economics, University of Queensland, Brisbane, Australia",982
1746,"Arthur  Grimes Motu: Economic & Public Policy Research, Wellington, New Zealand",982
1746,"Christos  Kollias Department of Economics, University of Thessaly, Thessaly, Greece",982
1746,"Jacques  Mazier Centre d'Économie de l'Université Paris-Nord (CEPN), Université Paris-13, Paris, France",982
1746,"Sean David Pascoe School of Economics and Finance, Business School, Queensland University of Technology, Brisbane, Australia",982
1746,"Chris  Papageorgiou Research Department, International Monetary Fund (IMF), Washington, District of Columbia (USA)",982
1753,"Daniel  Houser Interdisciplinary Center for Economic Science (ICES), Economics Department, George Mason University, Arlington, Virginia (USA)",980
1753,"Melinda  Smale Department of Agricultural, Food and Resource Economics, College of Agriculture and Natural Resources, Michigan State University, East Lansing, Michigan (USA)",980
1753,"Stijn  Van Nieuwerburgh Graduate School of Business, Columbia University, New York City, New York (USA)",980
1753,"Robert W. Dimand Department of Economics, Brock University, St. Catherines, Canada",980
1757,"James R. Hines Jr.Economics Department, University of Michigan, Ann Arbor, Michigan (USA)",979
1757,"Ilhan  Ozturk İktisadi ve İdari Bilimler Fakültesi, Çağ Üniversitesi, Mersin, Turkey",979
1757,"Sergey  Drobyshevsky Gaidar Institute for Economic Policy, Moscow, Russia",979
1757,"Benjamin McKay Blau Department of Economics and Finance, Jon M. Huntsman School of Business, Utah State University, Logan, Utah (USA)Jon M. Huntsman School of Business, Utah State University, Logan, Utah (USA)",979
1757,"John Bryan Davis Jr.Department of Economics, College of Business Administration, Marquette University, Milwaukee, Wisconsin (USA)",979
1762,"Oliver Meng Rui China Europe International Business School, Shanghai, China",978
1762,"Timothy M. Bates Department of Economics, University of Vermont, Burlington, Vermont (USA)",978
1764,"Robert James Hodrick Finance and Economics Department, Graduate School of Business, Columbia University, New York City, New York (USA)",977
1764,"Robert Jean Michel Gary-Bobo Centre de Recherche en Économie et Statistique (CREST), Palaiseau, France",977
1764,"Mark  Casson Department of Economics, University of Reading, Reading, United KingdomHenley Business School, University of Reading, Reading, United Kingdom",977
1764,"Thomas Wayne Ross Strategy and Business Economics Division, Sauder School of Business, University of British Columbia, Vancouver, Canada",977
1764,"James E. Wilen Department of Agricultural and Resource Economics, University of California-Davis, Davis, California (USA)",977
1769,"Eric  Rosengren Federal Reserve Bank of Boston, Boston, Massachusetts (USA)",976
1770,"Tomas  Balezentis Lietuvos Agrarinės Ekonomikos Institutas (LAEI), Vilnius, Lithuania",975
1770,"Roberto  Rigobon Sloan School of Management, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",975
1770,"Sanvi  Avouyi-Dovi Banque de France, Paris, France",975
1770,Joachim R. Frick †,975
1774,"Paulo M. M. Rodrigues Banco de Portugal, Lisboa, PortugalSchool of Business and Economics, Universidade Nova de Lisboa, Lisboa, Portugal",974
1774,"Ephraim  Clark Business School, Middlesex University, Hendon, United Kingdom",974
1776,"Ernan  Haruvy Naveen Jindal School of Management, University of Texas-Dallas, Dallas, Texas (USA)",973
1776,"Ashok  Parikh School of Economics, University of East Anglia, Norwich, United Kingdom",973
1778,"Bram  De Rock European Centre for Advanced Research in Economics and Statistics (ECARES), Solvay Brussels School of Economics and Management, Université Libre de Bruxelles, Bruxelles, Belgium",972
1778,"Peter  Martinsson Nationalekonomiska institutionen, Handelshögskolan, Göteborgs Universitet, Göteborg, Sweden",972
1778,"Amartya  Sen Department of Economics, Harvard University, Cambridge, Massachusetts (USA)",972
1778,"E Philip Davis Department of Economics and Finance, Brunel University, Uxbridge, United KingdomNational Institute of Economic and Social Research (NIESR), London, United Kingdom",972
1778,"Brian E. Roe Department of Agricultural, Environmental and Development Economics, Ohio State University, Columbus, Ohio (USA)",972
1783,"Robert M. Feinberg Department of Economics, American University, Washington, District of Columbia (USA)",971
1783,Gordon  Mulligan,971
1783,"Sergio  Perelman Centre de Recherche en Économie Publique et de la Population (CREPP), HEC École de Gestion, Université de Liège, Liège, Belgium",971
1783,Mark Jeffrey Flannery,971
1783,"Mark  Armstrong Department of Economics, Oxford University, Oxford, United Kingdom",971
1788,"Hyungsik Roger Moon Department of Economics, University of Southern California, Los Angeles, California (USA)",970
1788,"Christian E. Weller Department of Public Policy and Public Affairs, University of Massachusetts-Boston, Boston, Massachusetts (USA)",970
1788,"Prakash  Loungani International Monetary Fund (IMF), Washington, District of Columbia (USA)",970
1791,"Bernard  Fortin Département d'Économique, Université Laval, Québec, Canada",969
1791,"Esther  Duflo Economics Department, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)",969
1793,"Pierpaolo  Benigno Department Volkswirtschaftlehre, Universität Bern, Bern, Switzerland",968
1794,"Masao  Nakamura Strategy and Business Economics Division, Sauder School of Business, University of British Columbia, Vancouver, Canada",967
1794,"Lucrezia  Reichlin Department of Economics, London Business School (LBS), London, United KingdomCentre for Economic Policy Research (CEPR), London, United Kingdom",967
1794,"Gilles  Dufrenot Groupement de Recherche en Économie Quantitative d'Aix-Marseille (GREQAM), École d'Économie d'Aix-Marseille, Aix-Marseille Université, Marseille, France",967
1794,"Arusha  Cooray Business School, University of Nottingham, Kuala Lumpur, Malaysia",967
1798,"Cathy W. S.  Chen College of Business, Feng Chia University, Taichung, Taiwan",966
1798,"Jeong-Dong  Lee Technology Management, Economics and Policy Program (TEMEP), Seoul National University, Seoul, South Korea",966
1798,Edmond  Malinvaud †,966
1798,"Fukunari  Kimura Faculty of Economics, Keio University, Tokyo, Japan",966
1798,"Daniel G. Arce Department of Economics, University of Texas-Dallas, Dallas, Texas (USA)",966
1798,"Thomas J. Prusa Department of Economics, Rutgers University-New Brunswick, New Brunswick, New Jersey (USA)",966
1804,"Steven  Stillman Facoltà di Economia / Wirtschaftswissenschaftliche Fakutät, Libera Università di Bolzano / Freie Universität Bozen, Bozen-Bolzano, Italy",965
1804,"Emmanuel  Skoufias World Bank Group, Washington, District of Columbia (USA)",965
1804,"Jeffrey Andrew Smith Economics Department, University of Wisconsin-Madison, Madison, Wisconsin (USA)",965
1804,"Thomas J. Kniesner Department of Economics, School of Politics and Economics, Claremont Graduate University, Claremont, California (USA)",965
1804,"Ramesh P. Rao Department of Finance, Spears School of Business, Oklahoma State University, Stillwater, Oklahoma (USA)",965
1809,"Nicholas M. Kiefer Center for Analytic Economics, Department of Economics, Cornell University, Ithaca, New York (USA)",964
1809,"Fabien  Postel-Vinay Department of Economics, University College London (UCL), London, United Kingdom",964
1809,"Vicente  Royuela Grup d'Anàlisi Quantitativa Regional, Institut de Recerca en Economia Aplicada (IREA), Facultat d'Economia i Empresa, Universitat de Barcelona, Barcelona, Spain",964
1812,"Christian  Leuz Booth School of Business, University of Chicago, Chicago, Illinois (USA)",963
1812,Luca  Gori,963
1812,"Joseph P. Newhouse National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",963
1815,Suzanne  Scotchmer †,962
1815,"Stuart A. Gabriel Finance Group, Anderson Graduate School of Management, University of California-Los Angeles (UCLA), Los Angeles, California (USA)",962
1815,"Jon  Strand Economics Research, World Bank Group, Washington, District of Columbia (USA)",962
1815,"Dietmar  Harhoff Max-Planck-Institut für Innovation und Wettbewerb, Max-Planck-Gesellschaft, München, Germany",962
1815,"Douglas A. Irwin Economics Department, Dartmouth College, Hanover, New Hampshire (USA)",962
1815,"Yuri  Bobylev Gaidar Institute for Economic Policy, Moscow, Russia",962
1821,"Friedel  Bolle Wirtschaftswissenschaftliche Fakultät, Europa-Universität Viadrina Frankfurt (Oder), Frankfurt an der Oder, Germany",961
1821,"Oriana  Bandiera Economics Department, London School of Economics (LSE), London, United KingdomSuntory and Toyota International Centres for Economics and Related Disciplines (STICERD), London School of Economics (LSE), London, United Kingdom",961
1821,"Hakan M Berument İktisat Bölümü, Bilkent Üniversitesi, Ankara, Turkey",961
1821,"Arvind  Subramanian Kennedy School of Government, Harvard University, Cambridge, Massachusetts (USA)",961
1821,"Francis  Bloch Paris School of Economics, Paris, France",961
1821,"Daniel  Levy Department of Economics, Bar Ilan University, Ramat-Gan, Israel",961
1821,"Maria L. Loureiro Departamento de Fundamentos da Análise Económica, Facultade de Ciencias Económicas e Empresariais, Universidade de Santiago de Compostela, Santiago de Compostela, Spain",961
1821,"Owain  ap Gwilym Bangor Business School, Bangor University, Bangor, United Kingdom",961
1829,"Hilary Williamson Hoynes Goldman School of Public Policy, University of California-Berkeley, Berkeley, California (USA)Department of Economics, University of California-Berkeley, Berkeley, California (USA)",960
1829,"Richard George Lipsey Department of Economics, Simon Fraser University, Burnaby, Canada",960
1829,"Barry  Bozeman Department of Public Administration and Policy, University of Georgia, Athens, Georgia (USA)",960
1829,"Charles  Wyplosz International Economics Section, The Graduate Institute of International and Development Studies, Genève, Switzerland",960
1833,"Yan  Chen Socio-Technical Infrastructure for Electronic Transactions (STIET), University of Michigan, Ann Arbor, Michigan (USA)",959
1833,"Jarrad  Harford Michael G. Foster School of Business, University of Washington, Seattle, Washington (USA)",959
1833,"Hans  Pitlik Österreichisches Institut für Wirtschaftsforschung (WIFO), Wien, Austria",959
1836,"Nikolay Nenov Nenovsky University of National and World Economy, Sofia, Bulgaria",958
1837,"Benny  Moldovanu Wirtschaftstheoretische Abteilung II, Wirtschaftswissenschaftlicher Fachbereich, Rheinische Friedrich-Wilhelms-Universität Bonn, Bonn, Germany",957
1837,"Jerry  Coakley Essex Business School, University of Essex, Colchester, United Kingdom",957
1839,"Paul David Mizen School of Economics, University of Nottingham, Nottingham, United Kingdom",956
1839,"Klaus  Weyerstrass Institut für Höhere Studien (IHS), Wien, Austria",956
1839,"Marian  Rizov Lincoln Economics and Finance (LEAF), Lincoln Business School, University of Lincoln, Lincoln, United Kingdom",956
1839,"Elie I. Bouri Faculté de Gestion et Sciences Commerciales, Université du Saint-Esprit de Kaslik, Jounieh, Lebanon",956
1839,"Stephan Lothar Thomsen Wirtschaftswissenschaftliche Fakultät, Leibniz Universität Hannover, Hannover, Germany",956
1839,"Ronald G. Ehrenberg Department of Economics, Cornell University, Ithaca, New York (USA)Institute of Labor Economics (IZA), Bonn, Germany",956
1839,"Radu  Vranceanu ESSEC Business School, Cergy-Pontoise, France",956
1839,"Jeffrey  Carpenter Department of Economics, Middlebury College, Middlebury, Vermont (USA)",956
1847,"Zizi  Goschin Facultatea de Cibernetica, Statistica şi Informatica Economica, Academia de Studii Economice din Bucureşti, Bucureşti, Romania",955
1847,Luca  Pieroni,955
1849,"Catherine Louise Kling Charles H. Dyson School of Applied Economics and Management, Cornell University, Ithaca, New York (USA)",954
1849,"Seamus  McGuinness Economic and Social Research Institute (ESRI), Dublin, Ireland",954
1849,Jerome L. Stein †,954
1849,"Dennis  Snower CESifo, München, GermanyInstitut für Weltwirtschaft (IfW), Kiel, Germany",954
1853,"Steven G. Medema Department of Economics, Duke University, Durham, North Carolina (USA)",953
1853,"Ali  Hortacsu Department of Economics, University of Chicago, Chicago, Illinois (USA)",953
1853,"Jean-Thomas  Bernard Département d'Économie / Department of Economics, Université d'Ottawa / University of Ottawa, Ottawa, Canada",953
1853,"Francesco  Saraceno Centre de recherche en Économie (OFCE), Sciences économiques, Sciences Po, Paris, France",953
1853,"Franco  Peracchi Economics Department, Georgetown University, Washington, District of Columbia (USA)",953
1853,"Ingo  Vogelsang Department of Economics, Boston University, Boston, Massachusetts (USA)",953
1859,Sherwin  Rosen †,952
1859,"James  Andreoni Department of Economics, University of California-San Diego (UCSD), La Jolla, California (USA)",952
1861,"Steven J. Davis Applied Economics Workshop, Booth School of Business, University of Chicago, Chicago, Illinois (USA)",951
1861,"Oscar  Jorda Economic Research, Federal Reserve Bank of San Francisco, San Francisco, California (USA)",951
1861,"Anthony J. Makin Department of Accounting, Finance and Economics, Griffith Business School, Griffith University, Brisbane, Australia",951
1861,Wallace E. Oates †,951
1861,"Paul  Wachtel Stern School of Business, New York University (NYU), New York City, New York (USA)",951
1861,"Jeffrey  Dorfman Department of Agricultural and Applied Economics, University of Georgia, Athens, Georgia (USA)",951
1861,Leslie  Marx,951
1868,Warren Pat Hogan †,950
1868,"Andre  Sapir European Centre for Advanced Research in Economics and Statistics (ECARES), Solvay Brussels School of Economics and Management, Université Libre de Bruxelles, Bruxelles, BelgiumBruegel, Bruxelles/Brussel, Belgium",950
1868,"Marco  Battaglini Center for Analytic Economics, Department of Economics, Cornell University, Ithaca, New York (USA)",950
1868,"Costas  Azariadis Department of Economics, Washington University in St. Louis, St. Louis, Missouri (USA)",950
1872,"Franck  Portier Department of Economics, University College London (UCL), London, United Kingdom",949
1873,"Sergi  Jimenez-Martin Departament d'Economia i Empresa, Universitat Pompeu Fabra, Barcelona Graduate School of Economics (Barcelona GSE), Barcelona, Spain",948
1874,"Joydeep  Bhattacharya Department of Economics, Iowa State University, Ames, Iowa (USA)",947
1874,"Ana-Maria  Fuertes Faculty of Finance, Cass Business School, City University, London, United Kingdom",947
1874,Tim  Leung,947
1874,"Gabrielle  Demange Paris School of Economics, Paris, France",947
1874,"Cletus C. Coughlin Research Division, Federal Reserve Bank of St. Louis, St. Louis, Missouri (USA)",947
1874,"B. Espen Eckbo Tuck School of Business, Dartmouth College, Hanover, New Hampshire (USA)",947
1874,"G. William Schwert William E. Simon Graduate School of Business Administration, University of Rochester, Rochester, New York (USA)",947
1881,"Stefan  Sperlich Geneva School of Economics and Management, Université de Genève, Genève, Switzerland",946
1881,"Takatoshi  Tabuchi Faculty of Global Management, Chuo University, Tokyo, Japan",946
1881,"Jeffrey  Alwang Department of Agricultural and Applied Economics, Virginia Polytechnic Institute and State University (Virginia Tech), Blacksburg, Virginia (USA)",946
1881,"Uzi  Segal Department of Economics, Boston College, Chestnut Hill, Massachusetts (USA)",946
1881,"Martin  Sefton School of Economics, University of Nottingham, Nottingham, United KingdomCentre for Decision Research and Experimental Economics (CeDEx), School of Economics, University of Nottingham, Nottingham, United Kingdom",946
1886,"John M. Clapp Center for Real Estate and Urban Economic Studies, School of Business, University of Connecticut, Storrs, Connecticut (USA)",945
1886,"Franz  Dietrich Paris School of Economics, Paris, France",945
1888,"John  Bound Economics Department, University of Michigan, Ann Arbor, Michigan (USA)",944
1888,"Francesco  Pastore Dipartimento di Economia, Università degli Studi della Campania ""Luigi Vanvitelli"", Capua, Italy",944
1888,"Kevin J. Boyle Department of Agricultural and Applied Economics, Virginia Polytechnic Institute and State University (Virginia Tech), Blacksburg, Virginia (USA)",944
1888,Yaojiang  Shi,944
1892,"Joao  Santos Federal Reserve Bank of New York, New York City, New York (USA)",943
1892,"Hans-Joachim  Voth UBS International Center of Economics in Society, Institut für Volkswirtschaftslehre, Wirtschaftswissenschaftliche Fakutät, Universität Zürich, Zürich, SwitzerlandWirtschaftswissenschaftliche Fakutät, Universität Zürich, Zürich, Switzerland",943
1892,"Michael  Waterson Department of Economics, University of Warwick, Coventry, United Kingdom",943
1892,"Anthony N. Rezitis Department of Agricultural Economics, Agricultural University of Athens, Athens, Greece",943
1892,"John Paul Dunne Southern Africa Labour and Development Research Unit (SALDRU), School of Economics, Faculty of Commerce, University of Cape Town, Cape Town, South Africa",943
1892,"Arthur John Robson Department of Economics, Simon Fraser University, Burnaby, Canada",943
1898,"Jan F. Kiviet Amsterdam School of Economics, Faculteit Economie en Bedrijfskunde, Universiteit van Amsterdam, Amsterdam, Netherlands",942
1898,"Ronald  Davies School of Economics, University College Dublin, Dublin, Ireland",942
1898,"Jean-Christophe  Bureau Économie Publique, Département ECOSOCIO - Économie et Sciences Sociales pour l'Agriculture, l'Alimentation et l'Environnement (SAE2), Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement (INRAE), Paris-Grignon, France",942
1898,"Toke S Aidt Faculty of Economics, University of Cambridge, Cambridge, United Kingdom",942
1898,"Stephanie  Schmitt-Grohe Department of Economics, School of Arts and Sciences, Columbia University, New York City, New York (USA)",942
1898,"Heinrich W. Ursprung Fachbereich Wirtschaftswissenschaften, Universität Konstanz, Konstanz, Germany",942
1898,"Bertil  Tungodden Institutt for samfunnsøkonomi, Norges Handelshøyskole (NHH), Bergen, Norway",942
1905,"Pedro Pita Barros School of Business and Economics, Universidade Nova de Lisboa, Lisboa, Portugal",941
1905,"Charles R. Nelson Department of Economics, University of Washington, Seattle, Washington (USA)",941
1905,"Gabriel  Montes-Rojas Instituto Interdisciplinario de Economía Política de Buenos Aires (IIEP) UBA-CONICET, Facultad de Ciencias Económicas, Universidad de Buenos Aires, Buenos Aires, Argentina",941
1905,Hans R. Stoll †,941
1905,"Ronnie  Schoeb Fachbereich Wirtschaftswissenschaft, Freie Universität Berlin, Berlin, Germany",941
1910,Herschel I. Grossman †,940
1910,"Valentina  Bosetti Dipartimento di Economia ""Ettore Bocconi"", Università Commerciale Luigi Bocconi, Milano, Italy",940
1912,"Abdulnasser  Hatemi-J Department of Economics and Finance, Faculty of Business and Economics, United Arab Emirates University, Al-Ain, United Arab Emirates",939
1912,"Kenneth  Train Department of Economics, University of California-Berkeley, Berkeley, California (USA)",939
1912,"Kiminori  Matsuyama Department of Economics, Northwestern University, Evanston, Illinois (USA)",939
1915,"Julie L. Hotchkiss Economic Research Department, Federal Reserve Bank of Atlanta, Atlanta, Georgia (USA)",938
1915,Ramazan  Gencay †,938
1915,"Yixiao  Sun Department of Economics, University of California-San Diego (UCSD), La Jolla, California (USA)",938
1918,"Carlos  Alos-Ferrer Institut für Volkswirtschaftslehre, Wirtschaftswissenschaftliche Fakutät, Universität Zürich, Zürich, Switzerland",937
1918,"Magne  Mogstad Department of Economics, University of Chicago, Chicago, Illinois (USA)",937
1920,"John C. Williams Research and Statistics Group, Federal Reserve Bank of New York, New York City, New York (USA)Federal Reserve Bank of New York, New York City, New York (USA)",936
1920,"Harold Linh Cole Department of Economics, University of California-Los Angeles (UCLA), Los Angeles, California (USA)",936
1920,"Hideo  Konishi Department of Economics, Boston College, Chestnut Hill, Massachusetts (USA)",936
1923,"Christopher A Pissarides Economics Department, London School of Economics (LSE), London, United KingdomDepartment of Economics, Faculty of Economics and Management, University of Cyprus, Nicosia, Cyprus",935
1923,"Etienne  Wasmer Economics, New York University Abu Dhabi, Abu Dhabi, United Arab Emirates",935
1923,"Peng  Zhou College of Economics and Management, Nanjing University of Aeroneautics and Astronautics, Nanjing, China",935
1923,"David H. Papell Department of Economics, University of Houston, Houston, Texas (USA)",935
1923,"Ekaterina  Zhuravskaya Paris School of Economics, Paris, France",935
1923,"Massimo  Motta Departament d'Economia i Empresa, Universitat Pompeu Fabra, Barcelona Graduate School of Economics (Barcelona GSE), Barcelona, Spain",935
1923,"Rachel  Croson Economics Department, Michigan State University, East Lansing, Michigan (USA)",935
1930,"Enrico  Santarelli Dipartimento di Scienze Economiche, Alma Mater Studiorum - Università di Bologna, Bologna, Italy",934
1930,"Andrea Filippo Presbitero International Monetary Fund (IMF), Washington, District of Columbia (USA)",934
1932,"George R.G. Clarke Division of International Banking & Finance Studies, Texas A&M International University, Laredo, Texas (USA)",933
1932,"Piero  Gottardi Economics Department, University of Essex, Colchester, United Kingdom",933
1932,"Jesus  Mur Facultad de Economía y Empresa, Universidad de Zaragoza, Zaragoza, Spain",933
1935,"Gilbert  Metcalf Department of Economics, Tufts University, Medford, Massachusetts (USA)",932
1935,"Thiess  Buttner Wirtschafts- und Sozialwissenschaftliche Fakultät, Friedrich-Alexander-Universität Erlangen-Nürnberg, Erlangen-Nürnberg, Germany",932
1935,"Lu  Zhang Department of Finance, Fisher College of Business, Ohio State University, Columbus, Ohio (USA)",932
1935,"John David Turner Centre for Economic History, Management School, Queen's University, Belfast, United Kingdom",932
1935,"Loren  Brandt Department of Economics, University of Toronto, Toronto, Canada",932
1940,"Stephan  Schulmeister Österreichisches Institut für Wirtschaftsforschung (WIFO), Wien, Austria",931
1940,"Christopher J. Green School of Business and Economics, Loughborough University, Loughborough, United Kingdom",931
1940,"Thomas Nils Samuel Sterner Handelshögskolan, Göteborgs Universitet, Göteborg, SwedenEnheten för miliöekonomi, Nationalekonomiska institutionen, Handelshögskolan, Göteborgs Universitet, Göteborg, Sweden",931
1940,"Marcel P. Thum Fakultät Wirtschaftswissenschaften, Technische Universität Dresden, Dresden, Germany",931
1940,"Till  Requate Institut für Volkswirtschaftslehre, Christian-Albrechts-Universität Kiel, Kiel, Germany",931
1945,"Yann  Algan Department of Economics, Sciences économiques, Sciences Po, Paris, France",930
1945,"Giovanni  Facchini School of Economics, University of Nottingham, Nottingham, United Kingdom",930
1947,"Theodor Valentin Purcarea Facultatea de Management-Marketing, Universitatea Româno-Americană, Bucureşti, Romania",929
1948,"Achim  Wambach Leibniz-Zentrum für Europäische Wirtschaftsforschung (ZEW), Mannheim, Germany",928
1948,"Olivier  Jeanne Department of Economics, Johns Hopkins University, Baltimore, Maryland (USA)",928
1948,"Jean-Robert  Tyran Institut für Volkswirtschaftslehre, Fakultät für Wirtschaftswissenschaften, Universität Wien, Wien, AustriaVienna Center for Experimental Economics (VCEE), Fakultät für Wirtschaftswissenschaften, Universität Wien, Wien, Austria",928
1948,"Bart  Minten International Food Policy Research Institute (IFPRI), Washington, District of Columbia (USA)",928
1952,"Glynn T. Tonsor Department of Agricultural Economics, Kansas State University, Manhattan, Kansas (USA)",927
1952,"Maximo  Vega-Centeno Departamento de Economía, Pontificia Universidad Católica del Perú, Lima, Peru",927
1952,"Mariana  Nicolae-Balan Institutul de Prognoza Economica, Institutul National de Cercetari Economice (INCE), Academia Romana, Bucureşti, RomaniaInstitutul de Economie Nationala, Institutul National de Cercetari Economice (INCE), Academia Romana, Bucureşti, Romania",927
1955,"Joseph G. Altonji Economics Department, Yale University, New Haven, Connecticut (USA)",926
1955,"Yakov  Amihud Finance Department, Stern School of Business, New York University (NYU), New York City, New York (USA)",926
1955,"Robert  Finger Department of Management, Technology and Economics (D-MTEC), Eidgenössische Technische Hochschule Zürich (ETHZ), Zürich, Switzerland",926
1955,"Thomas Peyton Lyon Department of Business Economics and Public Policy, Ross School of Business, University of Michigan, Ann Arbor, Michigan (USA)",926
1955,"Sergei  Guriev Department of Economics, Sciences économiques, Sciences Po, Paris, France",926
1960,"Florence  Naegelen Centre de Recherche sur les Stratégies Économiques (CRESE), UFR des Sciences Juridiques, Économiques, Politiques et de Gestion, Université de Franche-Comté, Besançon, France",925
1960,"Richard J. Smith Faculty of Economics, University of Cambridge, Cambridge, United Kingdom",925
1960,"Parag  Pathak Economics Department, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)",925
1960,"Cecilia  Garcia-Penalosa Groupement de Recherche en Économie Quantitative d'Aix-Marseille (GREQAM), École d'Économie d'Aix-Marseille, Aix-Marseille Université, Marseille, France",925
1964,"Fotios  Pasiouras Montpellier Business School, Montpellier, France",924
1964,"Richard Stanley Gray Department of Agricultural and Resource Economics, University of Saskatchewan, Saskatoon, Canada",924
1966,"Branko  Milanovic Economics Research, World Bank Group, Washington, District of Columbia (USA)Department of Economics, Graduate Center, City University of New York (CUNY), New York City, New York (USA)",923
1966,"Michael  Munger Department of Economics, Duke University, Durham, North Carolina (USA)",923
1966,"Jonas D.M. Fisher Federal Reserve Bank of Chicago, Chicago, Illinois (USA)",923
